"Name","Vetic Variant ID","Clinic ID","Clinic Name","Mapped Clinic Name","In Hand Quantity","Bad Inventory Count","Priority"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","974daff3-5c82-4459-a894-d6ff135ea881","TAMS, Banjara Hills, Hyderabad","Banjara Hills","21","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","b389bce1-b476-4bb1-bf45-72a8c9272554","TAMS, Bannerghatta Road, Bengaluru","Bannerghatta","35","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","cf3efebd-8031-4da4-9405-bbc8e68b63b3","TAMS, Chembur, Mumbai","Chembur","33","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","bad84ea4-ce1a-4f76-be36-cf7af68f3b30","TAMS, Domlur, Bengaluru","Domlur","3","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","f1e81d20-c477-4dab-8349-e1eddbab6b6e","TAMS, Electronic City, Bengaluru","Electronic","59","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","22bb5f03-f29c-4340-86a8-153209dbbc62","TAMS, Hitec City, Hyderabad","Hitec City","20","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","95c10d3d-7727-4ee8-be2e-acb4bc560417","TAMS, HSR Layout, Bengaluru","HSR","10","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","622635df-0ed4-4e40-8ded-a8445bf34a21","TAMS, Kalyan Nagar, Bengaluru","Kalyan Nagar","12","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","1cad5948-5403-490d-ba9b-b08e708b672f","TAMS, Kandivali West, Mumbai","Kandivali","150","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","af52a7a1-87f5-4319-bbd1-8968695cf735","TAMS, Kukatpally, Hyderabad","Kukatpally","95","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","704362c1-0450-4e00-b4b8-350ea4ba3b3e","TAMS, Manikonda, Hyderabad","Manikonda","36","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","f67006c5-380f-4b41-aadf-ab3f0983d640","TAMS, Mira Raod","Mira Road","50","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","2d7e9862-5257-4b84-81f0-df40a6c3dd43","TAMS, Nagarbhavi, Bengaluru","Nagarbhavi","11","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","9bf41261-7853-4631-97b5-537e036c45c8","TAMS, Paschim Vihar,New Delhi","Paschim Vihar","30","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","ecd7530a-82a5-4d50-9483-1b94adaca171","TAMS, Sadashiva Nagar, Bengaluru","Sadashiva","16","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","885ccdb7-e3c7-49f8-b5cc-c4a01291398d","TAMS, Sector 20, Noida","Noida20","27","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","c9243bcc-034d-475f-b909-bfd8c27c577b","TAMS, Sector 49, Noida","Noida49","55","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","699f94b4-e930-4564-92b3-3264e23a69b1","TAMS, Whitefield, Bengaluru","Whitefield","43","1","Normal"
"Royal Canin Mini Puppy Dog Food - 85g - 85g","95b7f78a-b783-47fc-a414-470e86dd61f3","2fa4688d-f515-44fe-89f6-fdf8f2703194","TAMS, Yelahanka, Bengaluru","Yelahanka","12","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","622635df-0ed4-4e40-8ded-a8445bf34999","InventoryDemo - TAMS","InventoryDemo - TAMS","1","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","5d39e6cd-e768-4f2a-83b3-d49358d6b050","Nibble Kind, Powai, Mumbai","Powai","9","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","c891cc18-2f3f-46d8-b92a-77f1231a275e","Regal Bites, Anna Nagar, Chennai","Anna Nagar","14","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","b90b2c8a-d441-4009-b178-e04e1b60b0b4","Regal Bites, Himayat Nagar, Hyderabad","Himayat Nagar","1","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","23c67496-bee5-4ff2-9304-07aca2ed814f","Regal Bites, Rohini Sec 24","Rohini Sec 24","6","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","c29302e7-538a-4b19-ad96-f41fd3c3a35f","Regal Bites, Rohini Sec-8","Rohini Sec-8","5","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","c97b23a8-f43d-4bdf-ac6b-309b9f422d57","Regal Bites, Sector 15, Gurugram","GGN15","2","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","bf1e48b1-1fc9-4ef2-b6aa-3b487c0f398b","Regal Bites, Southern Avenue, Kolkata","Southern Avenue","1","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","a4ba11be-ede7-4413-9b4d-fcf6cdbb8de4","TAMS Salt Lake","Salt Lake","4","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","01039684-08ed-4b36-b903-da0eef54aad9","TAMS,  Banashankari, Bengaluru","Banashankari","1","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","bafd66a5-979f-41e1-860c-5f66eab991aa","TAMS,  DLF Galleria,Gurgaon","Galleria","4","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","354ef279-71e3-4196-b8dc-f5eca968b7d8","TAMS,  Malviya Nagar ,New Delhi","Malviya Nagar","13","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","24027a43-f039-4f37-85a2-e0cef5e179f4","TAMS, Andheri West, Mumbai","Andheri","14","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","09d1cdc8-2d79-47bc-be00-95d70b983ffe","TAMS, Aundh, Pune","Aundh","9","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","974daff3-5c82-4459-a894-d6ff135ea881","TAMS, Banjara Hills, Hyderabad","Banjara Hills","7","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","cf3efebd-8031-4da4-9405-bbc8e68b63b3","TAMS, Chembur, Mumbai","Chembur","6","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","bad84ea4-ce1a-4f76-be36-cf7af68f3b30","TAMS, Domlur, Bengaluru","Domlur","13","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","f1e81d20-c477-4dab-8349-e1eddbab6b6e","TAMS, Electronic City, Bengaluru","Electronic","1","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","23e4be73-4a79-404e-bf8c-9c4f30a0fada","TAMS, GCR, Gurugram","GCR","12","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","ecffb8f2-b8e9-485d-b3b8-bcafc7d6ecbd","TAMS, Greater Kailash 1 ,New Delhi","Greater Kailash","3","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","22bb5f03-f29c-4340-86a8-153209dbbc62","TAMS, Hitec City, Hyderabad","Hitec City","5","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","95c10d3d-7727-4ee8-be2e-acb4bc560417","TAMS, HSR Layout, Bengaluru","HSR","2","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","10345293-4204-43b4-9c8e-f78274923325","TAMS, Kalyani Nagar, Pune","Kalyani Nagar","8","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","1cad5948-5403-490d-ba9b-b08e708b672f","TAMS, Kandivali West, Mumbai","Kandivali","10","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","f67006c5-380f-4b41-aadf-ab3f0983d640","TAMS, Mira Raod","Mira Road","10","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","2d7e9862-5257-4b84-81f0-df40a6c3dd43","TAMS, Nagarbhavi, Bengaluru","Nagarbhavi","1","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","b781f237-1084-4cc5-a1f7-9e1c565d0ebe","TAMS, NIBM, Pune","NIBM","9","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","5261f006-30e9-4282-bc86-5927a101862b","TAMS, Pitampura, New Delhi","Pitampura","2","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","ecd7530a-82a5-4d50-9483-1b94adaca171","TAMS, Sadashiva Nagar, Bengaluru","Sadashiva","4","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","618b7202-5833-4768-9799-5a9d3eb9a8ef","TAMS, Sector 14, Faridabad","Faridabad","4","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","885ccdb7-e3c7-49f8-b5cc-c4a01291398d","TAMS, Sector 20, Noida","Noida20","3","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","1eaebe26-ac80-4280-8f86-006e6756aed3","TAMS, Sector 45,Gurugram","GGN45","7","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","41a9edb4-b74a-4a6a-a8eb-36d7d43fd768","TAMS, Sector 82A, Gurugram","GGN82A","1","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","0d23ce66-dc7a-4391-8e71-b79a24d71ee1","TAMS, Secunderabad, Hyderabad","Secunderabad","8","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","38f87819-210b-4634-95a1-329da288d91d","TAMS, Sohna Road, Gurugram","Sohna","9","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","0af95382-a5d8-4ca9-ba19-492cc640a5bd","TAMS, Thane West Part A,Mumbai","Thane","9","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","d217369d-92cd-4196-be25-559d46b1b5b5","TAMS, Thane West, Mumbai","Thane","10","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","c9243bcc-034d-475f-b909-bfd8c27c577c","TAMS, Wakad, Pune","TAMS, Wakad, Pune","8","1","Normal"
"SS Products Cat E-Collar - No.0","ca8c6d86-1704-4f9f-9375-3afbadba75ac","699f94b4-e930-4564-92b3-3264e23a69b1","TAMS, Whitefield, Bengaluru","Whitefield","4","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","622635df-0ed4-4e40-8ded-a8445bf34999","InventoryDemo - TAMS","InventoryDemo - TAMS","1","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","5d39e6cd-e768-4f2a-83b3-d49358d6b050","Nibble Kind, Powai, Mumbai","Powai","6","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","23c67496-bee5-4ff2-9304-07aca2ed814f","Regal Bites, Rohini Sec 24","Rohini Sec 24","6","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","c29302e7-538a-4b19-ad96-f41fd3c3a35f","Regal Bites, Rohini Sec-8","Rohini Sec-8","9","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","c97b23a8-f43d-4bdf-ac6b-309b9f422d57","Regal Bites, Sector 15, Gurugram","GGN15","1","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","24027a43-f039-4f37-85a2-e0cef5e179f4","TAMS, Andheri West, Mumbai","Andheri","11","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","09d1cdc8-2d79-47bc-be00-95d70b983ffe","TAMS, Aundh, Pune","Aundh","9","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","974daff3-5c82-4459-a894-d6ff135ea881","TAMS, Banjara Hills, Hyderabad","Banjara Hills","3","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","cf3efebd-8031-4da4-9405-bbc8e68b63b3","TAMS, Chembur, Mumbai","Chembur","3","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","bad84ea4-ce1a-4f76-be36-cf7af68f3b30","TAMS, Domlur, Bengaluru","Domlur","10","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","f1e81d20-c477-4dab-8349-e1eddbab6b6e","TAMS, Electronic City, Bengaluru","Electronic","1","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","23e4be73-4a79-404e-bf8c-9c4f30a0fada","TAMS, GCR, Gurugram","GCR","8","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","22bb5f03-f29c-4340-86a8-153209dbbc62","TAMS, Hitec City, Hyderabad","Hitec City","4","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","95c10d3d-7727-4ee8-be2e-acb4bc560417","TAMS, HSR Layout, Bengaluru","HSR","5","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","1cad5948-5403-490d-ba9b-b08e708b672f","TAMS, Kandivali West, Mumbai","Kandivali","4","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","f67006c5-380f-4b41-aadf-ab3f0983d640","TAMS, Mira Raod","Mira Road","10","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","2d7e9862-5257-4b84-81f0-df40a6c3dd43","TAMS, Nagarbhavi, Bengaluru","Nagarbhavi","1","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","b781f237-1084-4cc5-a1f7-9e1c565d0ebe","TAMS, NIBM, Pune","NIBM","7","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","5261f006-30e9-4282-bc86-5927a101862b","TAMS, Pitampura, New Delhi","Pitampura","3","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","1eaebe26-ac80-4280-8f86-006e6756aed3","TAMS, Sector 45,Gurugram","GGN45","5","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","41a9edb4-b74a-4a6a-a8eb-36d7d43fd768","TAMS, Sector 82A, Gurugram","GGN82A","2","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","0d23ce66-dc7a-4391-8e71-b79a24d71ee1","TAMS, Secunderabad, Hyderabad","Secunderabad","7","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","38f87819-210b-4634-95a1-329da288d91d","TAMS, Sohna Road, Gurugram","Sohna","9","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","0af95382-a5d8-4ca9-ba19-492cc640a5bd","TAMS, Thane West Part A,Mumbai","Thane","7","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","d217369d-92cd-4196-be25-559d46b1b5b5","TAMS, Thane West, Mumbai","Thane","10","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","c9243bcc-034d-475f-b909-bfd8c27c577c","TAMS, Wakad, Pune","TAMS, Wakad, Pune","8","1","Normal"
"SS Products Cat E-Collar - No.1","93fd81c7-dfe4-48b8-b473-67b26e61bc42","699f94b4-e930-4564-92b3-3264e23a69b1","TAMS, Whitefield, Bengaluru","Whitefield","2","1","Normal"
"TLC Collar With Bell For Cats - Red","f166837f-0c32-4d2d-adb8-741930900870","10345293-4204-43b4-9c8e-f78274923325","TAMS, Kalyani Nagar, Pune","Kalyani Nagar","1","1","Normal"
"TLC Collar With Bell For Cats - Red","f166837f-0c32-4d2d-adb8-741930900870","b781f237-1084-4cc5-a1f7-9e1c565d0ebe","TAMS, NIBM, Pune","NIBM","1","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","9805d59b-7552-41d0-a161-7b4837b04999","InventoryDemo - Clinic","InventoryDemo - Clinic","1","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","e1c3fc5c-f398-4d3f-ad3e-872d313fd39b","Vetic Pet Care Goregaon, Mumbai","Goregaon","1","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","cf8ceb51-bed9-4f6b-b180-f1d1bc610b68","Vetic Pet Care, Mulund, Mumbai","Mulund","2","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","f2a57296-6eb8-47cf-a50f-e94be114c9a6","Vetic Pet Clinic Chembur, Mumbai","Chembur","2","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","2bc496fa-3a8c-432b-87db-470eade9785d","Vetic Pet Clinic Mira Road","Mira Road","2","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","1e981ea2-e866-4eb6-86ea-159daafb59b8","Vetic Pet Clinic, Aundh","Aundh","2","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","6a8abb45-704f-46e3-91a2-8b4e12694581","Vetic Pet Clinic, Banashankari","Banashankari","2","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","36cbdafc-f920-40f6-a6ee-d027eb1af556","Vetic Pet Clinic, Banjara Hills, Hyderabad","Banjara Hills","1","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","9805d59b-7552-41d0-a161-7b4837b04688","Vetic Pet Clinic, Bannerghatta Road, Bengaluru","Bannerghatta","1","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","9805d59b-7552-41d0-a161-7b4837b046bf","Vetic Pet Clinic, Domlur, Bengaluru","Domlur","2","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","34a099df-2b5b-44d0-8887-e08f18f4566c","Vetic Pet Clinic, Electronic City","Electronic","2","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","d47c1fb3-b232-4102-afcb-18362393fec3","Vetic Pet Clinic, Faridabad","Faridabad","1","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","4bf8c16b-4b3e-4af6-8a97-6cb139740491","Vetic Pet Clinic, HITEC City","Hitec City","1","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","af52a7a1-87f5-4319-bbd1-7968695cf734","Vetic Pet Clinic, Kukatpally","Kukatpally","1","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","166b3bc5-9a50-49b8-a37e-e1d1e5e263fc","Vetic Pet Clinic, Manikonda","Manikonda","1","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","d9d75d9c-0ab3-462a-ba60-2e846131c627","Vetic Pet Clinic, NIBM Pune","NIBM","2","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","1e981ea2-e866-4eb6-86ea-159daafb59b5","Vetic Pet Clinic, Thane West","Thane","3","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","433d378a-d915-4d89-a94e-2269e3ad1b3b","Vetic Pet Clinic, Wakad, Pune","Vetic Pet Clinic, Wakad, Pune","1","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","835ebee8-50aa-4924-9232-0cdb3684a215","Vetic Pet Clinic, Yelahanka, Bengaluru","Yelahanka","1","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","eba91aa9-aff7-49a1-9dd0-2f0508bbc9ba","Vetic, Behala, Kolkata","Behala","1","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","0725f0df-a872-44fd-a337-848689b367f6","Vetic, Himayat Nagar, Hyderabad","Himayat Nagar","1","1","Normal"
"Unomarin - 120mL - Syrup","8e78b3b9-7770-4599-a5ed-741e7871e10f","75d684e9-a1f4-4fb0-a021-caf1f71b5c32","Vetic, Santacruz, Mumbai","Santacruz","1","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","b5338db8-ebbb-435e-a6a7-6f7036bb2607","Nibble Kind, Goregaon, Mumbai","Goregaon","85","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","6ecb778d-a286-4e90-b9b7-1e101d6649d1","Nibble Kind, Lower Parel, Mumbai","Lower Parel","56","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","5d39e6cd-e768-4f2a-83b3-d49358d6b050","Nibble Kind, Powai, Mumbai","Powai","90","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","5d9b6915-e35a-4cdc-aaed-73243c9db120","Nibble Kind, Santacruz, Mumbai","Santacruz","212","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","eba50778-2ecd-49e5-a793-4be86cbb7126","Regal Bites, Dwarka Sector 17, New Delhi","Dwarka Sector 17","47","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","b90b2c8a-d441-4009-b178-e04e1b60b0b4","Regal Bites, Himayat Nagar, Hyderabad","Himayat Nagar","24","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","e26a4b34-7a32-4544-9392-858a32f6bb00","Regal Bites, SDA Market, New Delhi","SDA Market","4","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","c97b23a8-f43d-4bdf-ac6b-309b9f422d57","Regal Bites, Sector 15, Gurugram","GGN15","28","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","bf1e48b1-1fc9-4ef2-b6aa-3b487c0f398b","Regal Bites, Southern Avenue, Kolkata","Southern Avenue","22","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","9d053fe8-d23c-41bd-981d-c1c16c6547fd","TAMS Borivali, Mumbai","Borivali","36","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","01039684-08ed-4b36-b903-da0eef54aad9","TAMS,  Banashankari, Bengaluru","Banashankari","28","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","bafd66a5-979f-41e1-860c-5f66eab991aa","TAMS,  DLF Galleria,Gurgaon","Galleria","28","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","354ef279-71e3-4196-b8dc-f5eca968b7d8","TAMS,  Malviya Nagar ,New Delhi","Malviya Nagar","99","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","24027a43-f039-4f37-85a2-e0cef5e179f4","TAMS, Andheri West, Mumbai","Andheri","47","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","974daff3-5c82-4459-a894-d6ff135ea881","TAMS, Banjara Hills, Hyderabad","Banjara Hills","59","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","b389bce1-b476-4bb1-bf45-72a8c9272554","TAMS, Bannerghatta Road, Bengaluru","Bannerghatta","23","1","Normal"
"Whiskas TASTYMIX Kitten Chicken Tuna Sweet Potato Gravy - 70g","ba6a2601-f479-498c-a80b-6dc90f75e765","cf3efebd-8031-4da4-9405-bbc8e68b63b3","TAMS, Chembur, Mumbai","Chembur","304","1","Normal"
